,지구별,주차장명,주차대수,이용시간,날짜,주차구획수,연도,월,일,요일,휴일여부,아침 주차대수,낮 주차대수,저녁 주차대수,아침 이용시간,낮 이용시간,저녁 이용시간
7477,PLT-008,여의도1주차장,1289,210961,2020-08-13,462,2020,8,13,3,0,343.0,502.11,443.89,56136.24747866564,82176.59248254461,72648.16003878976
7478,PLT-008,여의도4주차장,101,18512,2020-08-13,218,2020,8,13,3,0,26.88,39.34,34.78,4926.7580198019805,7210.515643564357,6374.726336633664
7479,PLT-008,여의도5주차장,79,7933,2020-08-13,141,2020,8,13,3,0,21.02,30.77,27.21,2110.780506329114,3089.8532911392404,2732.3662025316453
7480,PLT-008,여의도2주차장,492,52200,2020-08-13,176,2020,8,13,3,0,130.92,191.65,169.43,13890.292682926827,20333.59756097561,17976.10975609756
7481,PLT-008,여의도3주차장,811,272229,2020-08-13,785,2020,8,13,3,0,215.81,315.91,279.28,72441.11034525278,106041.7551048089,93746.13454993833
7482,PLT-008,여의도1주차장,305,6942,2020-08-12,462,2020,8,12,2,0,70.09,126.53,108.38,1595.2943606557378,2879.905770491803,2466.7998688524585
7483,PLT-008,여의도3주차장,4,376,2020-08-12,785,2020,8,12,2,0,0.92,1.66,1.42,86.48,156.04,133.48
7484,PLT-008,여의도4주차장,16,61,2020-08-12,218,2020,8,12,2,0,3.68,6.64,5.69,14.021236727045597,25.29918800749531,21.67957526545909
7485,PLT-008,여의도2주차장,218,5561,2020-08-12,176,2020,8,12,2,0,50.1,90.44,77.47,1277.9510114214945,2306.943901655887,1976.1050869226183
7486,PLT-008,여의도1주차장,7,0,2020-08-11,462,2020,8,11,1,0,1.59,2.63,2.78,0.0,0.0,0.0
7487,PLT-008,여의도2주차장,23,14,2020-08-11,176,2020,8,11,1,0,5.24,8.64,9.12,3.1895652173913045,5.259130434782609,5.551304347826086
7488,PLT-008,여의도3주차장,20,243,2020-08-11,785,2020,8,11,1,0,4.55,7.51,7.93,55.310155077538774,91.29214607303652,96.39769884942471
7489,PLT-008,여의도1주차장,7,277,2020-08-10,462,2020,8,10,0,0,1.68,3.02,2.3,66.48,119.50571428571429,91.01428571428572
7490,PLT-008,여의도3주차장,5,156,2020-08-10,785,2020,8,10,0,0,1.2,2.16,1.64,37.44,67.39200000000001,51.16799999999999
7491,PLT-008,여의도1주차장,3,0,2020-08-09,462,2020,8,9,6,1,0.49,1.42,1.09,0.0,0.0,0.0
7492,PLT-008,여의도2주차장,4,41,2020-08-08,176,2020,8,8,5,1,0.94,1.73,1.34,9.610972568578553,17.688279301745634,13.700748129675812
7493,PLT-008,여의도1주차장,491,126,2020-08-08,462,2020,8,8,5,1,115.25,211.78,163.98,29.574754078328347,54.345695607014115,42.079550314657546
7494,PLT-008,여의도3주차장,11,100,2020-08-08,785,2020,8,8,5,1,2.58,4.74,3.67,23.475887170154685,43.13011828935396,33.393994540491356
7495,PLT-008,여의도1주차장,96,1585,2020-08-03,462,2020,8,3,0,0,24.14,42.82,29.04,398.56145833333335,706.9760416666667,479.4625
7496,PLT-008,여의도4주차장,5,25,2020-08-03,218,2020,8,3,0,0,1.26,2.23,1.51,6.3,11.15,7.55
7497,PLT-008,여의도2주차장,32,44,2020-08-03,176,2020,8,3,0,0,8.05,14.27,9.68,11.068750000000001,19.62125,13.309999999999999
7498,PLT-008,여의도5주차장,1,0,2020-08-03,141,2020,8,3,0,0,0.25,0.45,0.3,0.0,0.0,0.0
7499,PLT-008,여의도4주차장,15,1129,2020-08-02,218,2020,8,2,6,1,3.01,7.26,4.73,226.55266666666665,546.436,356.01133333333337
7500,PLT-008,여의도5주차장,64,10538,2020-08-02,141,2020,8,2,6,1,12.86,30.97,20.17,2117.479375,5099.4040625,3321.1165625000003
7501,PLT-008,여의도2주차장,260,12368,2020-08-02,176,2020,8,2,6,1,52.24,125.8,81.96,2485.0166153846153,5984.20923076923,3898.7741538461537
7502,PLT-008,여의도3주차장,469,53594,2020-08-02,785,2020,8,2,6,1,94.24,226.92,147.84,10769.080085287846,25930.811257995734,16894.10865671642
7503,PLT-008,여의도1주차장,1103,58736,2020-08-02,462,2020,8,2,6,1,221.63,533.68,347.69,11802.04866727108,28419.06480507706,18514.88652765186
7504,PLT-008,여의도5주차장,177,26144,2020-08-01,141,2020,8,1,5,1,41.26,73.36,62.38,6094.358418079096,10835.72790960452,9213.913672316385
7505,PLT-008,여의도1주차장,3068,168933,2020-08-01,462,2020,8,1,5,1,715.21,1271.56,1081.23,39381.542024119946,70015.79057366362,59535.66740221643
7506,PLT-008,여의도4주차장,75,11431,2020-08-01,218,2020,8,1,5,1,17.48,31.08,26.43,2664.540338711828,4737.63808507801,4028.821576210161
7507,PLT-008,여의도2주차장,861,57930,2020-08-01,176,2020,8,1,5,1,200.72,356.85,303.44,13504.73234921778,24009.384908421507,20415.882742360714
7508,PLT-008,여의도3주차장,566,59127,2020-08-01,785,2020,8,1,5,1,131.95,234.58,199.47,13784.112455830387,24505.320954063605,20837.566590106006
7509,PLT-008,여의도2주차장,1263,177719,2020-07-31,176,2020,7,31,4,0,343.51,488.0,431.49,48335.909493269995,68667.35708630245,60715.733420427554
7510,PLT-008,여의도5주차장,295,96259,2020-07-31,141,2020,7,31,4,0,80.23,113.98,100.78,26180.072443133664,37193.12797043967,32885.799586426656
7511,PLT-008,여의도1주차장,3650,332048,2020-07-31,462,2020,7,31,4,0,992.74,1410.28,1246.98,90311.59767671234,128296.06943561645,113440.33288767125
7512,PLT-008,여의도3주차장,1298,350397,2020-07-31,785,2020,7,31,4,0,353.03,501.52,443.45,95300.96526194144,135386.0581201849,119709.97661787365
7513,PLT-008,여의도4주차장,181,58603,2020-07-31,218,2020,7,31,4,0,49.23,69.93,61.84,15939.368453038674,22641.479502762435,20022.152044198894
7514,PLT-008,여의도5주차장,330,116343,2020-07-30,141,2020,7,30,3,0,90.33,130.7,108.97,31846.25209090909,46078.87909090908,38417.86881818182
7515,PLT-008,여의도4주차장,220,63286,2020-07-30,218,2020,7,30,3,0,60.22,87.13,72.65,17323.10418181818,25064.132636363636,20898.763181818184
7516,PLT-008,여의도1주차장,3481,317337,2020-07-30,462,2020,7,30,3,0,952.83,1378.71,1149.46,86862.45725653549,125686.78404768744,104787.75869577708
7517,PLT-008,여의도3주차장,1220,360696,2020-07-30,785,2020,7,30,3,0,333.94,483.2,402.86,98730.18216393443,142859.2681967213,119106.54963934426
7518,PLT-008,여의도2주차장,1077,163944,2020-07-30,176,2020,7,30,3,0,294.8,426.56,355.64,44875.29359331477,64932.175153203345,54136.53125348189
7519,PLT-008,여의도1주차장,2181,247619,2020-07-29,462,2020,7,29,2,0,593.08,856.65,731.27,67335.11073819349,97259.42977991747,83024.45948188903
7520,PLT-008,여의도3주차장,974,339890,2020-07-29,785,2020,7,29,2,0,264.86,382.57,326.57,92426.35051334703,133502.78983572894,113960.85965092403
7521,PLT-008,여의도2주차장,536,135420,2020-07-29,176,2020,7,29,2,0,145.75,210.53,179.72,36823.628731343284,53190.2473880597,45406.12388059701
7522,PLT-008,여의도5주차장,269,103720,2020-07-29,141,2020,7,29,2,0,73.15,105.66,90.19,28204.899628252788,40739.982156133825,34775.11821561338
7523,PLT-008,여의도4주차장,185,54103,2020-07-29,218,2020,7,29,2,0,50.31,72.66,62.03,14713.091513513515,21249.31881081081,18140.589675675674
7524,PLT-008,여의도4주차장,214,69287,2020-07-28,218,2020,7,28,1,0,59.61,84.98,69.41,19299.990981308412,27514.061962616826,22472.947056074765
7525,PLT-008,여의도3주차장,1058,366184,2020-07-28,785,2020,7,28,1,0,294.69,420.14,343.17,101995.05005671078,145414.5044990548,118774.4454442344
7526,PLT-008,여의도1주차장,2792,288316,2020-07-28,462,2020,7,28,1,0,777.66,1108.73,905.61,80305.09332378223,114493.05110315187,93517.8555730659
7527,PLT-008,여의도2주차장,846,145931,2020-07-28,176,2020,7,28,1,0,235.64,335.96,274.41,40646.30541010153,57950.82653869339,47333.86805120507
7528,PLT-008,여의도5주차장,307,115646,2020-07-28,141,2020,7,28,1,0,85.51,121.91,99.58,32211.366319218247,45923.139609120524,37511.49407166124
7529,PLT-008,여의도4주차장,218,74734,2020-07-27,218,2020,7,27,0,0,60.96,88.92,68.13,20897.136094674555,30481.846153846156,23355.01775147929
7530,PLT-008,여의도5주차장,312,115753,2020-07-27,141,2020,7,27,0,0,87.24,127.26,97.5,32366.319615384615,47213.867884615385,36172.8125
7531,PLT-008,여의도3주차장,1109,390285,2020-07-27,785,2020,7,27,0,0,310.1,452.34,346.56,109131.99143372408,159189.8258791704,121963.18268710551
7532,PLT-008,여의도1주차장,2168,307837,2020-07-27,462,2020,7,27,0,0,606.22,884.28,677.5,86077.92718634687,125560.01031365313,96199.0625
7533,PLT-008,여의도2주차장,717,143076,2020-07-27,176,2020,7,27,0,0,200.49,292.45,224.06,40007.402008368204,58357.846861924685,44710.75112970711
7534,PLT-008,여의도2주차장,2346,186707,2020-07-26,176,2020,7,26,6,1,455.05,1048.95,842.01,36215.114321763336,83480.59371017174,67011.29196806492
7535,PLT-008,여의도3주차장,2006,233848,2020-07-26,785,2020,7,26,6,1,389.1,896.92,719.98,45359.05124626122,104557.80067796611,83931.14807577268
7536,PLT-008,여의도1주차장,4863,492963,2020-07-26,462,2020,7,26,6,1,943.26,2174.35,1745.39,95618.40003701419,220414.16801357185,176930.43194941396
7537,PLT-008,여의도4주차장,78,2949,2020-07-26,218,2020,7,26,6,1,15.13,34.88,28.0,571.9570567875913,1318.5632611203691,1058.4796820920394
7538,PLT-008,여의도5주차장,145,13278,2020-07-26,141,2020,7,26,6,1,28.13,64.83,52.04,2575.9320000000002,5936.639586206897,4765.428413793104
7539,PLT-008,여의도5주차장,230,39188,2020-07-25,141,2020,7,25,5,1,53.05,95.36,81.59,9038.797391304348,16247.68556521739,13901.517043478261
7540,PLT-008,여의도3주차장,1966,211899,2020-07-25,785,2020,7,25,5,1,453.49,815.09,697.42,48877.96414547304,87851.85956765006,75169.1762868769
7541,PLT-008,여의도1주차장,4776,461410,2020-07-25,462,2020,7,25,5,1,1101.67,1980.09,1694.24,106432.4863274707,191296.76023869344,163680.75343383587
7542,PLT-008,여의도2주차장,1984,147302,2020-07-25,176,2020,7,25,5,1,457.64,822.55,703.8,33977.63460501313,61070.49939767842,52253.86599730845
7543,PLT-008,여의도4주차장,83,8932,2020-07-25,218,2020,7,25,5,1,19.15,34.41,29.44,2060.8168674698795,3703.0134939759037,3168.169638554217
7544,PLT-008,여의도4주차장,206,63939,2020-07-24,218,2020,7,24,4,0,55.65,81.21,69.14,17272.84150485437,25206.243640776698,21459.91485436893
7545,PLT-008,여의도2주차장,1055,158773,2020-07-24,176,2020,7,24,4,0,284.99,415.91,354.1,42889.779402843604,62592.68097630332,53290.53962085308
7546,PLT-008,여의도3주차장,1243,339379,2020-07-24,785,2020,7,24,4,0,335.78,490.03,417.2,91678.00791626777,133792.88289716092,113908.10918657131
7547,PLT-008,여의도1주차장,2204,298159,2020-07-24,462,2020,7,24,4,0,595.38,868.88,739.74,80543.51425589836,117542.82754990926,100072.65819419238
7548,PLT-008,여의도5주차장,265,105698,2020-07-24,141,2020,7,24,4,0,71.59,104.47,88.94,28554.41441509434,41668.94362264151,35474.64196226415
7549,PLT-008,여의도2주차장,454,127846,2020-07-23,176,2020,7,23,3,0,123.07,169.49,161.44,34656.40356828194,47728.234669603524,45461.36176211454
7550,PLT-008,여의도3주차장,943,325781,2020-07-23,785,2020,7,23,3,0,255.63,352.06,335.32,88312.31591393516,121625.92004326571,115842.76404279913
7551,PLT-008,여의도4주차장,190,64055,2020-07-23,218,2020,7,23,3,0,51.51,70.93,67.56,17365.647631578948,23912.742894736846,22776.60947368421
7552,PLT-008,여의도5주차장,303,111715,2020-07-23,141,2020,7,23,3,0,82.14,113.12,107.74,30284.7198019802,41706.933333333334,39723.346864686464
7553,PLT-008,여의도1주차장,1339,269339,2020-07-23,462,2020,7,23,3,0,362.98,499.9,476.13,73012.6513020814,100553.81670039805,95772.53199752055
7554,PLT-008,여의도2주차장,721,141356,2020-07-22,176,2020,7,22,2,0,200.47,281.75,238.78,39303.24177531207,55238.63106796116,46814.12715672677
7555,PLT-008,여의도1주차장,1601,271358,2020-07-22,462,2020,7,22,2,0,445.15,625.64,530.21,75449.72748282322,106041.48602123673,89866.78649594005
7556,PLT-008,여의도3주차장,1063,332691,2020-07-22,785,2020,7,22,2,0,295.56,415.4,352.04,92502.49478833491,130009.25813734712,110179.24707431797
7557,PLT-008,여의도5주차장,293,111091,2020-07-22,141,2020,7,22,2,0,81.47,114.5,97.03,30889.36440273037,43412.69453924915,36788.94105802048
7558,PLT-008,여의도4주차장,208,66252,2020-07-22,218,2020,7,22,2,0,57.83,81.28,68.88,18420.852733304484,25890.487811914034,21940.65945478148
7559,PLT-008,여의도1주차장,2215,328084,2020-07-21,462,2020,7,21,1,0,611.51,878.92,724.57,90576.364261851,130184.91615349887,107322.71958465011
7560,PLT-008,여의도4주차장,232,79598,2020-07-21,218,2020,7,21,1,0,64.05,92.06,75.89,21975.22370689655,31585.309827586207,26037.466465517242
7561,PLT-008,여의도2주차장,1190,179873,2020-07-21,176,2020,7,21,1,0,328.53,472.2,389.27,49658.55184033613,71374.8156302521,58839.63252941176
7562,PLT-008,여의도3주차장,1211,384518,2020-07-21,785,2020,7,21,1,0,334.33,480.53,396.14,106156.8149793559,152578.39350949627,125782.79151114782
7563,PLT-008,여의도5주차장,328,115040,2020-07-21,141,2020,7,21,1,0,90.55,130.15,107.29,31759.724381840904,45649.123448885635,37631.15216927346
7564,PLT-008,여의도3주차장,1184,399474,2020-07-20,785,2020,7,20,0,0,328.49,494.31,361.2,110830.41744932433,166777.0210641892,121866.56148648648
7565,PLT-008,여의도2주차장,905,165663,2020-07-20,176,2020,7,20,0,0,251.09,377.83,276.08,45962.787480662984,69162.92960220994,50537.28291712707
7566,PLT-008,여의도1주차장,2044,286602,2020-07-20,462,2020,7,20,0,0,567.09,853.36,623.55,79515.22905088063,119654.93283757339,87431.83811154598
7567,PLT-008,여의도4주차장,235,79318,2020-07-20,218,2020,7,20,0,0,65.2,98.11,71.69,22006.525957446807,33114.42119148936,24197.05285106383
7568,PLT-008,여의도5주차장,346,116485,2020-07-20,141,2020,7,20,0,0,96.0,144.45,105.55,32319.537572254332,48630.80419075144,35534.65823699422
7569,PLT-008,여의도2주차장,1344,97888,2020-07-19,176,2020,7,19,6,1,252.25,623.98,467.77,18372.208333333336,45446.543333333335,34069.24833333333
7570,PLT-008,여의도5주차장,102,15618,2020-07-19,141,2020,7,19,6,1,19.14,47.36,35.5,2930.6717647058827,7251.651764705882,5435.676470588235
7571,PLT-008,여의도4주차장,57,2354,2020-07-19,218,2020,7,19,6,1,10.7,26.46,19.84,441.89122807017543,1092.7515789473684,819.3571929824561
7572,PLT-008,여의도1주차장,3585,223627,2020-07-19,462,2020,7,19,6,1,672.87,1664.41,1247.72,41972.63584100419,103823.43516596932,77830.92899302651
7573,PLT-008,여의도3주차장,924,91202,2020-07-19,785,2020,7,19,6,1,173.42,428.99,321.59,17117.154588744586,42342.79867965368,31742.04673160173
7574,PLT-008,여의도1주차장,5979,447345,2020-07-18,462,2020,7,18,5,1,1425.51,2406.11,2147.38,106655.75697441044,180023.6290265931,160665.6139989965
7575,PLT-008,여의도5주차장,190,36513,2020-07-18,141,2020,7,18,5,1,45.3,76.46,68.24,8705.467894736841,14693.59989473684,13113.932210526315
7576,PLT-008,여의도2주차장,1971,158802,2020-07-18,176,2020,7,18,5,1,469.93,793.18,707.89,37861.909619482496,63905.9210350076,57034.169345509894
7577,PLT-008,여의도3주차장,1699,180749,2020-07-18,785,2020,7,18,5,1,405.08,683.72,610.2,43094.646804002354,72737.90834608593,64916.44484991172
7578,PLT-008,여의도4주차장,104,8135,2020-07-18,218,2020,7,18,5,1,24.8,41.85,37.35,1939.8846153846155,3273.5552884615386,2921.560096153846
7579,PLT-008,여의도1주차장,2539,275673,2020-07-17,462,2020,7,17,4,0,699.26,983.61,856.13,75922.45056321386,106795.87220559275,92954.67723119337
7580,PLT-008,여의도4주차장,198,58853,2020-07-17,218,2020,7,17,4,0,54.53,76.71,66.76,16208.353989898991,22801.078939393938,19843.56707070707
7581,PLT-008,여의도3주차장,1447,362731,2020-07-17,785,2020,7,17,4,0,398.51,560.57,487.92,99897.67160331721,140522.54089149967,122310.78750518314
7582,PLT-008,여의도5주차장,298,106603,2020-07-17,141,2020,7,17,4,0,82.07,115.45,100.48,29358.752382550334,41299.71929530201,35944.52832214765
7583,PLT-008,여의도2주차장,1373,196275,2020-07-17,176,2020,7,17,4,0,378.13,531.9,462.96,54055.35783217649,76037.4602145682,66182.18195325529
7584,PLT-008,여의도5주차장,349,115785,2020-07-16,141,2020,7,16,3,0,97.89,135.71,115.41,32475.269046732185,45022.15509584253,38287.57585742528
7585,PLT-008,여의도4주차장,243,75375,2020-07-16,218,2020,7,16,3,0,68.16,94.49,80.35,21142.222222222226,29309.39814814815,24923.37962962963
7586,PLT-008,여의도1주차장,2240,336636,2020-07-16,462,2020,7,16,3,0,628.28,871.0,740.72,94420.38664285713,130897.30178571428,111318.31157142857
7587,PLT-008,여의도3주차장,1303,401783,2020-07-16,785,2020,7,16,3,0,365.47,506.66,430.87,112693.50192632388,156229.75808135074,132859.7399923254
7588,PLT-008,여의도2주차장,1186,186545,2020-07-16,176,2020,7,16,3,0,332.65,461.17,392.18,52322.25484822934,72537.06378583475,61685.68136593592
7589,PLT-008,여의도2주차장,1286,188914,2020-07-15,176,2020,7,15,2,0,350.22,507.14,428.64,51447.481399688964,74499.10261275271,62967.415987558314
7590,PLT-008,여의도1주차장,2521,366313,2020-07-15,462,2020,7,15,2,0,686.54,994.18,840.28,99757.4482427608,144458.96800476,122096.58375247917
7591,PLT-008,여의도4주차장,253,79024,2020-07-15,218,2020,7,15,2,0,68.9,99.77,84.33,21520.76521739131,31162.942608695652,26340.29217391304
7592,PLT-008,여의도5주차장,358,123316,2020-07-15,141,2020,7,15,2,0,97.49,141.18,119.33,33581.22022346368,48630.59463687151,41104.185139664805
7593,PLT-008,여의도3주차장,1406,398394,2020-07-15,785,2020,7,15,2,0,382.89,554.47,468.64,108492.94357041252,157110.61250355619,132790.4439260313
7594,PLT-008,여의도4주차장,224,69736,2020-07-14,218,2020,7,14,1,0,61.69,90.66,71.65,19205.418928571427,28224.40071428571,22306.180357142857
7595,PLT-008,여의도1주차장,1858,308256,2020-07-14,462,2020,7,14,1,0,511.68,751.99,594.34,84891.05552715,124760.05481133038,98604.88966151958
7596,PLT-008,여의도5주차장,345,127542,2020-07-14,141,2020,7,14,1,0,95.01,139.63,110.36,35123.957739130434,51619.389739130434,40798.65252173913
7597,PLT-008,여의도2주차장,918,166351,2020-07-14,176,2020,7,14,1,0,252.81,371.54,293.65,45811.76068627451,67326.85244008715,53212.386873638345
7598,PLT-008,여의도3주차장,1225,403226,2020-07-14,785,2020,7,14,1,0,337.35,495.79,391.85,111044.40942375039,163197.59225789597,128983.9983183536
7599,PLT-008,여의도2주차장,442,125862,2020-07-13,176,2020,7,13,0,0,123.03,175.64,143.32,35034.28100183263,50015.61501391434,40812.10398425304
7600,PLT-008,여의도3주차장,1025,387973,2020-07-13,785,2020,7,13,0,0,285.32,407.31,332.37,107996.5427902439,154171.00744390243,125805.44976585366
7601,PLT-008,여의도4주차장,194,64094,2020-07-13,218,2020,7,13,0,0,54.0,77.09,62.91,17840.597938144332,25469.105463917527,20784.29659793814
7602,PLT-008,여의도1주차장,1154,250265,2020-07-13,462,2020,7,13,0,0,321.23,458.57,374.2,69664.32058058925,99448.89172443675,81151.787694974
7603,PLT-008,여의도5주차장,300,120447,2020-07-13,141,2020,7,13,0,0,83.51,119.21,97.28,33528.4299,47861.622899999995,39056.947199999995
7604,PLT-008,여의도3주차장,1175,135618,2020-07-12,785,2020,7,12,6,1,226.48,528.15,420.37,26140.225225531914,60958.84825531915,48518.92651914893
7605,PLT-008,여의도4주차장,51,2538,2020-07-12,218,2020,7,12,6,1,9.83,22.92,18.25,489.1870588235294,1140.6070588235295,908.2058823529412
7606,PLT-008,여의도1주차장,3060,306600,2020-07-12,462,2020,7,12,6,1,589.8,1375.44,1094.75,59095.84018248426,137814.1444906683,109690.01532684748
7607,PLT-008,여의도5주차장,147,15889,2020-07-12,141,2020,7,12,6,1,28.33,66.08,52.59,3062.14537414966,7142.483809523809,5684.370816326531
7608,PLT-008,여의도2주차장,1454,123407,2020-07-12,176,2020,7,12,6,1,280.25,653.56,520.19,23785.97781980743,55470.34313617606,44150.67904401651
