주차장명,월,휴일여부,평균기온,최저기온,최고기온,영동_아침주차,영동_낮주차,영동_저녁주차,영동_아침이용,영동_낮이용,영동_저녁이용,요일,총 주차 대수,년도,아침 이용시간 예측,낮 이용시간 예측,저녁 이용시간 예측,아침 혼잡도,낮 혼잡도,저녁 혼잡도
뚝섬2주차장,1,0,-0.4,-4.8,4.6,87.36234817813761,184.19313393373542,147.4445178881269,12596.232793522262,26557.66062133355,21259.106585144178,0,356,2024,12930.958,27533.217,21792.947,여유,보통,여유
뚝섬1주차장,1,0,-0.4,-4.8,4.6,31.69230769230768,66.81946624803767,53.48822605965463,3148.380566801618,6637.986449640584,5313.632983557795,0,67,2024,2812.9563,5719.251,5019.561,여유,만차,혼잡
뚝섬3주차장,1,1,-1.5,-5.0,3.8,85.9366234453559,232.30931463350092,152.75406192114318,9264.369409896797,25044.029214077796,16467.601376025403,6,112,2024,9657.146,25039.154,16993.36,보통,만차,만차
뚝섬1주차장,1,1,-1.5,-5.0,3.8,37.03850224927229,100.1248213813178,65.8366763694099,2906.883831701508,7858.072188409632,5167.04397988886,6,67,2024,2546.4177,6891.313,4648.4575,보통,만차,혼잡
뚝섬2주차장,1,1,-1.5,-5.0,3.8,120.96811325747551,327.00865308282613,215.02323365969835,12817.87615771368,34650.09335803123,22784.030484255094,6,356,2024,12384.219,33275.996,22162.307,여유,혼잡,보통
뚝섬4주차장,1,1,-1.5,-5.0,3.8,105.4593807885684,285.0844667901561,187.45615242127548,8474.883699391372,22909.841518920348,15064.274781688278,6,136,2024,8181.629,22911.893,15002.664,보통,만차,만차
뚝섬4주차장,1,1,-0.5,-4.6,4.6,124.20993227990967,294.46241953013964,201.32764818995065,9637.088036117379,22846.484240448124,15620.427723434494,5,136,2024,9910.244,23236.592,15909.477,혼잡,만차,만차
뚝섬2주차장,1,1,-0.5,-4.6,4.6,123.4085778781038,292.5626619847839,200.02876013711224,11810.361173814894,27998.62670345289,19143.01212273221,5,356,2024,12200.937,28869.408,19685.586,여유,혼잡,보통
뚝섬1주차장,1,1,-0.5,-4.6,4.6,46.87923250564332,111.13581640331077,75.98495109104589,3283.749999999999,7784.731481481482,5322.518518518517,5,67,2024,2759.524,6605.613,4932.3696,보통,만차,만차
뚝섬3주차장,1,1,-0.5,-4.6,4.6,114.79401805869071,272.1402683722097,186.06571356909956,12297.985327313765,29154.629169801858,19933.38550288437,5,112,2024,12528.253,23371.658,15336.118,혼잡,만차,만차
뚝섬3주차장,1,0,-1.7,-6.9,4.0,52.64504339881222,111.83634079488348,93.51861580630425,5577.925993604384,11849.45043398812,9908.623572407492,4,112,2024,5424.248,11152.177,9420.708,여유,만차,혼잡
뚝섬4주차장,1,0,-1.7,-6.9,4.0,83.86477843764273,178.15789173138415,148.97732983097305,8021.023298309727,17039.436900411143,14248.539801279123,4,136,2024,8201.452,17443.346,14452.595,보통,만차,만차
뚝섬1주차장,1,0,-1.7,-6.9,4.0,36.525049489873595,77.59187985381452,64.88307065631187,2624.2941982640464,5574.911546368204,4661.794255367748,4,67,2024,2383.5222,4860.035,4370.498,보통,만차,혼잡
뚝섬2주차장,1,0,-1.7,-6.9,4.0,93.86325567230085,199.3981269986295,166.7386173290696,10376.991015684478,22044.329888076743,18433.67909623877,4,356,2024,10862.217,23483.428,19793.09,여유,보통,여유
뚝섬1주차장,1,0,-5.3,-9.7,-0.5,30.531150159744406,68.09105431309904,55.37779552715655,2235.7128594249198,4986.122204472843,4055.1649361022364,3,67,2024,2549.145,5511.9883,4280.139,여유,혼잡,보통
뚝섬2주차장,1,0,-5.3,-9.7,-0.5,79.30168872660884,176.85988133272477,143.83842994066634,11791.764605203101,26298.18005476951,21388.055340027386,3,356,2024,12165.906,26297.785,22023.848,여유,보통,여유
뚝섬3주차장,1,0,-5.3,-9.7,-0.5,31.720675490643536,70.74395253308991,57.535371976266546,3072.5439297124594,6852.436102236421,5573.019968051118,3,112,2024,4908.292,11254.987,9183.466,여유,혼잡,보통
뚝섬4주차장,1,0,-5.3,-9.7,-0.5,78.11216339570971,174.2069831127339,141.68085349155635,9291.778868096759,20722.67229575536,16853.54883614788,3,136,2024,8610.173,19631.36,16300.041,보통,만차,만차
뚝섬4주차장,1,0,-8.0,-11.2,-3.7,63.169844383916484,139.03582788899257,117.79432772709092,7110.555608464599,15650.220376754727,13259.224014780671,2,136,2024,7170.726,16285.6455,13431.585,여유,만차,혼잡
뚝섬1주차장,1,0,-8.0,-11.2,-3.7,25.267937753566592,55.61433115559703,47.117731090836365,1622.4779718481548,3571.0483419363436,3025.4736862155005,2,67,2024,1653.1611,3874.0354,3121.8342,여유,혼잡,보통
뚝섬2주차장,1,0,-8.0,-11.2,-3.7,76.59343631549874,168.5809413154035,142.82562236909774,10682.415496847676,23511.82746995295,19919.757033199367,2,356,2024,10298.327,23110.434,19630.727,여유,여유,여유
뚝섬3주차장,1,0,-8.0,-11.2,-3.7,35.13822593855354,77.33867926325212,65.52309479819432,3225.807584617435,7099.951448543837,6015.240966838727,2,112,2024,3186.1902,7016.9214,5798.973,여유,보통,보통
뚝섬3주차장,1,0,-11.7,-14.0,-8.2,27.859379165873165,62.24003047038659,53.90059036374023,2731.3799657208147,6102.1163207008185,5284.503713578365,1,112,2024,2896.3108,6259.406,5551.914,여유,보통,여유
뚝섬4주차장,1,0,-11.7,-14.0,-8.2,56.29916206436868,125.77672824223957,108.92410969339171,6939.500495143781,15503.38647876595,13426.113026090266,1,136,2024,7262.465,15343.221,12912.711,여유,혼잡,보통
뚝섬2주차장,1,0,-11.7,-14.0,-8.2,71.00272329080174,158.62563321272137,137.37164349647685,11801.736031232145,26366.0006855837,22833.26328318415,1,356,2024,11653.382,25980.074,22553.383,여유,여유,여유
뚝섬1주차장,1,0,-11.7,-14.0,-8.2,21.088002285278993,47.11224528661207,40.799752428108924,1757.2690344696246,3925.8763664063986,3399.8545991239757,1,67,2024,1914.8577,3688.867,3693.9045,여유,보통,보통
뚝섬4주차장,1,0,-8.7,-11.9,-2.4,66.16204406141895,141.0154761182254,116.82247982035564,7463.650340879205,15907.764358398575,13178.585300722218,0,136,2024,7135.4414,15517.92,12820.663,여유,만차,혼잡
뚝섬3주차장,1,0,-8.7,-11.9,-2.4,36.75669114523275,78.34193117679189,64.90137767797535,3488.6183973619795,7435.519734579515,6159.861868058505,0,112,2024,3776.4429,7542.936,6072.58,여유,보통,보통
뚝섬2주차장,1,0,-8.7,-11.9,-2.4,74.33019764924845,158.42479415751248,131.24500819323904,10406.636078574174,22180.34164795371,18375.02227347211,0,356,2024,10777.7705,22848.84,18759.871,여유,여유,여유
뚝섬1주차장,1,0,-8.7,-11.9,-2.4,22.462422366531126,47.87562460803949,39.66195302542938,1786.9878011773988,3808.7235540450324,3155.2886447775686,0,67,2024,1780.024,3893.8604,3217.317,여유,보통,보통
뚝섬3주차장,1,1,1.7,-2.4,4.3,90.1580390007048,252.67280131568643,164.16915968360874,9926.809094943479,27820.421672279215,18075.7692327773,6,112,2024,8603.3955,26492.441,15242.196,보통,만차,만차
뚝섬4주차장,1,1,1.7,-2.4,4.3,90.33586550760954,253.17116976009606,164.49296473229435,7076.072362753541,19831.077139948313,12884.850497298145,6,136,2024,7593.8486,25262.822,15640.206,보통,만차,만차
뚝섬1주차장,1,1,1.7,-2.4,4.3,20.450048294045466,57.31237110710836,37.237580598846165,1450.708643328895,4065.689769493826,2641.6015871772784,6,67,2024,1486.1183,3691.4531,2263.8838,여유,혼잡,보통
뚝섬2주차장,1,1,1.7,-2.4,4.3,90.86934502832378,254.66627509332497,165.46437987835122,9916.850810556814,27792.513039392277,18057.636150050905,6,356,2024,10392.021,29386.568,19278.873,여유,보통,여유
뚝섬3주차장,1,1,3.4,1.9,4.9,86.06328928354517,197.5708391798781,138.3658715365767,9951.118808770862,22844.245324509415,15998.635866719724,5,112,2024,9915.5625,23918.693,15836.19,혼잡,만차,만차
뚝섬2주차장,1,1,3.4,1.9,4.9,98.29977591153738,225.66147982156696,158.03874426689566,11660.555990701372,26768.507822153344,18746.936187145282,5,356,2024,12525.345,28544.967,18934.451,여유,보통,여유
뚝섬1주차장,1,1,3.4,1.9,4.9,36.50551844017674,83.80374458103834,58.6907369787849,2375.102054493287,5452.393348551802,3818.5045969549105,5,67,2024,2360.4795,5453.502,4036.5154,보통,만차,혼잡
뚝섬4주차장,1,1,3.4,1.9,4.9,97.4840101363379,223.78877044545436,156.7272194182077,9528.75607866133,21874.650045027123,15319.593876311546,5,136,2024,10190.29,22625.096,15774.771,보통,만차,만차
뚝섬3주차장,1,0,5.4,4.0,9.0,56.52495801015305,120.07567608371548,100.39936590613145,5378.237520994923,11424.962161958141,9552.800317046935,4,112,2024,5414.854,11583.766,9780.473,여유,만차,혼잡
뚝섬1주차장,1,0,5.4,4.0,9.0,36.73101964558682,78.02751514465265,65.24146520976052,2233.2459944516786,4744.072920794882,3966.6810847534393,4,67,2024,2368.86,5089.161,4478.3477,보통,만차,혼잡
뚝섬2주차장,1,0,5.4,4.0,9.0,103.66309988865613,220.2109871860197,184.12591292532412,11970.027118835984,25427.866727056557,21261.106154107456,4,356,2024,12120.989,25905.111,21184.215,여유,보통,보통
뚝섬4주차장,1,0,5.4,4.0,9.0,97.94938572156485,208.07337371907374,173.97724055936138,9898.193549604634,21026.681386702898,17581.125063692463,4,136,2024,8934.3545,19974.307,16513.035,보통,만차,만차
뚝섬3주차장,1,0,4.5,1.4,9.4,49.28624130285189,104.03593546907254,87.67782322807554,5594.090641486351,11808.294517929504,9951.614840584141,3,112,2024,4861.1357,10598.949,9334.675,여유,혼잡,혼잡
뚝섬2주차장,1,0,4.5,1.4,9.4,95.70938145118126,202.028289624589,170.26232892422968,12245.279130667479,25847.96559369982,21783.75527563269,3,356,2024,12064.922,24676.596,21123.078,여유,보통,여유
뚝섬1주차장,1,0,4.5,1.4,9.4,32.7211560516859,69.06950072635522,58.20934322195886,2164.7089800443455,4569.379157427938,3850.911862527716,3,67,2024,2329.8608,5110.663,3953.518,여유,만차,혼잡
뚝섬4주차장,1,0,4.5,1.4,9.4,82.82542625582994,174.83217371358666,147.34240003058338,7845.510685067664,16560.70785228228,13956.78146265005,3,136,2024,7901.8975,16559.44,14352.2,보통,만차,만차
뚝섬4주차장,1,0,0.6,-2.3,1.9,60.57732842421054,134.26030039156097,109.16237118422846,6542.750004870161,14500.995733738531,11790.254261391306,2,136,2024,6391.2607,14237.218,11478.089,여유,만차,혼잡
뚝섬2주차장,1,0,0.6,-2.3,1.9,67.95022694952564,150.60119221553387,122.44858083494049,9057.107669530322,20073.681491438256,16321.21083903142,2,356,2024,9155.037,19980.502,15937.179,여유,여유,여유
뚝섬3주차장,1,0,0.6,-2.3,1.9,37.66156273742037,83.47104201975337,67.86739524282625,3565.892408392262,7903.250248378236,6425.857343229502,2,112,2024,3626.6707,8202.794,6961.9614,여유,보통,보통
뚝섬1주차장,1,0,0.6,-2.3,1.9,21.72016052052286,48.139384021974166,39.140455457502966,1639.1746829524866,3632.977733621647,2953.847583425866,2,67,2024,1572.7611,3591.9705,3024.7722,여유,보통,보통
뚝섬4주차장,1,0,-2.1,-7.2,4.3,66.1262371005246,142.3620308626554,120.51173203681994,5803.431519880083,12494.107231393045,10576.461248726866,1,136,2024,6598.003,13857.471,11460.001,보통,만차,혼잡
뚝섬1주차장,1,0,-2.1,-7.2,4.3,25.927916674673778,55.81976286104117,47.25232046428502,1472.062493994657,3169.1778542191128,2682.7596517862285,1,67,2024,1845.5371,4144.4385,3114.7656,여유,혼잡,보통
뚝섬3주차장,1,0,-2.1,-7.2,4.3,37.78642120029977,81.34973192151736,68.86384687818283,4154.697407613811,8944.576109306838,7571.7264830793465,1,112,2024,4411.4805,9759.211,7947.2295,여유,보통,보통
뚝섬2주차장,1,0,-2.1,-7.2,4.3,76.37680880911655,164.43030920306703,139.19288198781635,8723.035532409627,18779.672156350287,15897.292311240077,1,356,2024,12114.771,25383.969,20609.605,여유,보통,여유
뚝섬3주차장,1,0,-3.7,-6.9,0.9,38.55993628036639,84.0358422939068,67.4042214257268,3469.176583034647,7560.572043010751,6064.251373954599,0,112,2024,3741.5684,7922.568,6235.8604,여유,보통,보통
뚝섬1주차장,1,0,-3.7,-6.9,0.9,19.077021107128633,41.57562724014336,33.347351652727994,1024.8825169255276,2233.584229390681,1791.5332536837911,0,67,2024,1581.256,3689.3804,3261.9187,여유,보통,보통
뚝섬4주차장,1,0,-3.7,-6.9,0.9,64.74010354440462,141.09175627240143,113.16814018319394,5150.389804858622,11224.534767025089,9003.075428116288,0,136,2024,5406.8413,11195.774,9179.596,여유,혼잡,보통
뚝섬2주차장,1,0,-3.7,-6.9,0.9,89.70258861011548,195.4939068100358,156.80350457984866,10470.037435284747,22817.942652329744,18302.0199123855,0,356,2024,10681.629,23286.102,17854.955,여유,보통,여유
뚝섬2주차장,1,1,-0.6,-3.3,2.4,75.46535677352637,205.4019485114026,136.132694715071,7871.923474663909,21425.836825776954,14200.239699559133,6,356,2024,8200.271,22016.074,14104.31,여유,보통,여유
뚝섬1주차장,1,1,-0.6,-3.3,2.4,24.06928645294726,65.511892450879,43.41882109617372,1667.6577042399172,4539.038262668046,3008.3040330920367,6,67,2024,454.09964,3036.5647,2491.1501,여유,만차,보통
뚝섬3주차장,1,1,-0.6,-3.3,2.4,58.63495346432264,159.59288085778044,105.7721656778969,5277.507755946225,14364.344418440101,9520.14782561367,6,112,2024,5986.3857,15489.12,10029.77,보통,만차,혼잡
뚝섬4주차장,1,1,-0.6,-3.3,2.4,81.98035160289555,223.13449082893376,147.88515756817065,6117.399172699069,16650.364665541827,11035.236161759101,6,136,2024,5664.2524,16075.5625,10764.427,보통,만차,만차
뚝섬2주차장,1,1,0.4,-3.8,6.4,153.44647632369274,342.8195787221788,244.73394495412845,16047.478051590073,35852.17332455671,25594.348623853213,5,356,2024,15359.059,34689.402,24439.475,여유,혼잡,보통
뚝섬1주차장,1,1,0.4,-3.8,6.4,47.83554120212283,106.87088081622578,76.29357798165138,3227.3459291562094,7210.314621302505,5147.339449541285,5,67,2024,3609.8606,7353.605,5425.413,보통,만차,만차
뚝섬3주차장,1,1,0.4,-3.8,6.4,105.19677459168138,235.02340889455712,167.7798165137615,12248.383510922777,27364.497223022172,19535.119266055048,5,112,2024,11733.62,26694.713,19663.664,혼잡,만차,만차
뚝섬4주차장,1,1,0.4,-3.8,6.4,136.67297486320808,305.3453737606451,217.9816513761468,11161.833360760273,24937.001501625044,17802.16513761468,5,136,2024,11284.062,25901.125,18168.07,만차,만차,만차
뚝섬1주차장,1,0,0.9,-1.4,4.2,37.210442024343365,81.37251761691223,68.41704035874439,2698.2545125673587,5900.595395108716,4961.150092323925,4,67,2024,2590.0278,5720.2617,4985.521,보통,만차,만차
뚝섬2주차장,1,0,0.9,-1.4,4.2,94.51850246825187,206.6948976900177,173.78659984173038,12631.45266985718,27622.706127293965,23224.84120284885,4,356,2024,12163.873,25708.363,21927.117,여유,보통,여유
뚝섬4주차장,1,0,0.9,-1.4,4.2,86.16107698684854,188.41871726268982,158.4202057504616,8309.86775068772,18172.180257753324,15278.951991558954,4,136,2024,8497.525,18693.068,15891.163,보통,만차,만차
뚝섬3주차장,1,0,0.9,-1.4,4.2,56.31312883897954,123.14664430794738,103.54022685307305,5996.253796585898,13112.724309454723,11025.021893959376,4,112,2024,5865.3145,13273.201,10933.029,여유,만차,혼잡
뚝섬3주차장,1,0,1.7,-2.4,4.5,43.754194018964256,96.11198126607547,83.13382471496027,4399.55288110868,9664.21056470498,8359.236554186342,3,112,2024,4507.5947,9961.642,8443.749,여유,혼잡,보통
뚝섬4주차장,1,0,1.7,-2.4,4.5,82.4070021881838,181.01808130830358,156.5749165035126,8179.091174325309,17966.475565280816,15540.433260393875,3,136,2024,7559.9355,16859.232,14809.97,보통,만차,만차
뚝섬1주차장,1,0,1.7,-2.4,4.5,29.038657913931434,63.78732388959269,55.17401819647588,2128.6513493800144,4675.869438366156,4044.4792122538297,3,67,2024,1824.7668,4941.769,4275.452,여유,만차,혼잡
뚝섬2주차장,1,0,1.7,-2.4,4.5,82.79941648431802,181.88007217167646,157.32051134400552,11834.037928519328,25995.05846673577,22484.903604744904,3,356,2024,11345.837,24785.361,21453.75,여유,보통,여유
뚝섬4주차장,1,0,-1.0,-4.1,3.3,74.91188163854657,160.23794924540616,134.85016911604723,7142.746681962932,15278.471922780225,12857.781395256838,2,136,2024,7278.0103,15556.591,13012.644,보통,만차,혼잡
뚝섬1주차장,1,0,-1.0,-4.1,3.3,28.54750084063532,61.06365092865477,51.38884823070989,1925.2353581106472,4118.115295606938,3465.6493462824137,2,67,2024,2151.7876,4398.2197,3659.2717,여유,혼잡,보통
뚝섬3주차장,1,0,-1.0,-4.1,3.3,44.947128983127946,96.14276954724369,80.91010146962834,4971.111972624957,10633.303696817451,8948.584330557587,2,112,2024,5075.313,10479.832,8971.104,여유,혼잡,보통
뚝섬2주차장,1,0,-1.0,-4.1,3.3,75.31681072848467,161.10410032240836,135.57908894910693,10812.619024071839,23128.399133651124,19463.981842277033,2,356,2024,10944.166,23614.29,19503.781,여유,여유,여유
뚝섬1주차장,1,0,-0.6,-1.9,0.4,26.414050889439313,47.626773249268176,36.9591758612925,2200.2190497635665,3967.181490655257,3078.599459581175,1,67,2024,2280.831,3750.4126,2752.0906,여유,보통,보통
뚝섬4주차장,1,0,-0.6,-1.9,0.4,68.05782481423103,122.71402837198828,95.22814681378067,5911.750146363431,10659.386737221344,8271.863116415221,1,136,2024,6151.3433,10882.426,8497.846,여유,혼잡,보통
뚝섬2주차장,1,0,-0.6,-1.9,0.4,78.05233055618103,140.7349696014411,109.21269984237783,11767.816617878854,21218.37108759288,16465.81229452826,1,356,2024,11272.886,22279.664,17329.773,여유,여유,여유
뚝섬3주차장,1,0,-0.6,-1.9,0.4,38.31227201080837,69.0802747129025,53.60745327628912,4227.2,7621.999999999999,5914.799999999999,1,112,2024,4367.956,7444.3696,6026.553,여유,보통,여유
뚝섬3주차장,1,0,-4.7,-10.3,0.0,39.33240269338151,84.5272212185909,66.1403760880276,3725.3995730004926,8006.062489735588,6264.537937263919,0,112,2024,6334.9814,12823.971,10372.879,여유,혼잡,혼잡
뚝섬4주차장,1,0,-4.7,-10.3,0.0,72.04040072261455,154.81827886352437,121.14132041386107,7854.266792576777,16879.19631712925,13207.536890293974,0,136,2024,7900.5103,16900.398,13355.106,보통,만차,혼잡
뚝섬1주차장,1,0,-4.7,-10.3,0.0,31.258909508950566,67.17689686319592,52.56419362785351,3263.7613729676464,7013.979840696337,5488.258786336016,0,67,2024,2875.1245,6354.3916,5019.566,여유,혼잡,혼잡
뚝섬2주차장,1,0,-4.7,-10.3,0.0,85.28921005091148,183.2906060108392,143.42018393824932,12436.905731647234,26727.507349318443,20913.586919034326,0,356,2024,12251.408,26509.334,20872.475,여유,보통,여유
뚝섬4주차장,1,1,-4.4,-8.3,-0.9,89.32077329031199,257.93552268190643,162.74370402778158,7271.761778458342,20998.986081868148,13249.252139673512,6,136,2024,7355.799,21062.416,13404.735,보통,만차,만차
뚝섬3주차장,1,1,-4.4,-8.3,-0.9,81.26438981706816,234.67075004785215,148.0648601350797,8753.78605999289,25278.692734680488,15949.521205326626,6,112,2024,8592.868,24205.13,15745.168,보통,만차,만차
뚝섬2주차장,1,1,-4.4,-8.3,-0.9,95.27549150966613,275.13122419403356,173.59328429630034,9794.460638210605,28283.89445188811,17845.64490990129,6,356,2024,9915.715,27914.092,17449.367,여유,보통,여유
뚝섬1주차장,1,1,-4.4,-8.3,-0.9,28.547619698668345,82.43821607284461,52.014164228487054,2230.91766700391,6442.318995925734,4064.7633370703566,6,67,2024,2029.3773,6478.5977,4037.2163,여유,만차,보통
뚝섬4주차장,1,1,0.7,-2.7,5.2,146.26510630163747,334.6345814837627,219.10031221459977,12202.897818745614,27918.563133190324,18279.53904806406,5,136,2024,10651.12,25363.486,16780.803,만차,만차,만차
뚝섬2주차장,1,1,0.7,-2.7,5.2,141.66820296072885,324.11749463713016,212.2143024021409,14293.653038251592,32701.925450799652,21411.421510948752,5,356,2024,13571.81,31329.451,20927.744,여유,혼잡,보통
