주차장명,주차대수,이용시간,날짜,주차구획수,연도,월,일,요일,휴일여부,도로명,년도,아침 주차대수,낮 주차대수,저녁 주차대수,아침 이용시간,낮 이용시간,저녁 이용시간,예측 이용시간,아침 혼잡도,낮 혼잡도,저녁 혼잡도
뚝섬3주차장,321,29003,2022-09-13,112,2022,9,13,1,0,청담대교,2022,92.89,133.14,94.97,8392.799595015576,12029.468598130841,8580.731806853582,28374.22,보통,만차,혼잡
뚝섬1주차장,239,24227,2022-09-13,67,2022,9,13,1,0,영동대교,2022,50.96,100.78,87.27,5165.5073846282585,10215.459855236184,8846.03276013556,23224.53,혼잡,만차,만차
뚝섬1주차장,239,24227,2022-09-13,67,2022,9,13,1,0,청담대교,2022,69.16,99.13,70.71,7010.624769874477,10048.629748953974,7167.745481171547,23224.53,혼잡,만차,만차
뚝섬1주차장,249,16303,2022-09-08,67,2022,9,8,3,0,청담대교,2022,70.18,99.61,79.21,4594.957991967872,6521.8547389558225,5186.187269076305,15965.52,혼잡,만차,만차
뚝섬1주차장,249,16303,2022-09-08,67,2022,9,8,3,0,영동대교,2022,54.25,107.73,87.02,3551.958835341365,7053.502771084338,5697.538393574297,15965.52,혼잡,만차,만차
뚝섬3주차장,541,53857,2022-09-08,112,2022,9,8,3,0,청담대교,2022,152.48,216.41,172.11,15179.510831792975,21543.79550831793,17133.693659889093,50965.8,만차,만차,만차
뚝섬3주차장,541,53857,2022-09-08,112,2022,9,8,3,0,영동대교,2022,117.87,234.07,189.07,11733.839651762446,23301.432487384707,18821.727860852847,50965.8,만차,만차,만차
뚝섬4주차장,776,78836,2022-09-08,136,2022,9,8,3,0,청담대교,2022,218.72,310.42,246.87,22220.087266916664,31536.02546358939,25079.887269493953,77426.64,만차,만차,만차
뚝섬4주차장,776,78836,2022-09-08,136,2022,9,8,3,0,영동대교,2022,169.07,335.74,271.19,17176.291907216495,34108.76113402062,27550.946958762885,77426.64,만차,만차,만차
뚝섬2주차장,1108,109843,2022-09-08,356,2022,9,8,3,0,청담대교,2022,312.29,443.23,352.48,30959.269377256318,43940.17408844765,34943.55653429603,107846.54,보통,만차,만차
뚝섬2주차장,1108,109843,2022-09-08,356,2022,9,8,3,0,영동대교,2022,241.4,479.38,387.22,23931.498375451265,47523.95066787004,38387.55095667871,107846.54,보통,만차,만차
뚝섬2주차장,773,93591,2022-09-07,356,2022,9,7,2,0,청담대교,2022,210.31,311.29,251.39,25463.61946467613,37689.93439759894,30437.446137724935,91752.04,보통,혼잡,보통
뚝섬2주차장,773,93591,2022-09-07,356,2022,9,7,2,0,영동대교,2022,149.63,321.53,301.83,18116.691457845507,38929.758767901265,36544.54977425322,91752.04,보통,혼잡,보통
뚝섬1주차장,236,15979,2022-09-07,67,2022,9,7,2,0,청담대교,2022,64.21,95.04,76.75,4347.506737288136,6434.932881355933,5196.560381355933,15812.86,혼잡,만차,만차
뚝섬1주차장,236,15979,2022-09-07,67,2022,9,7,2,0,영동대교,2022,45.68,98.17,92.15,3092.884406779661,6646.857754237289,6239.257838983051,15812.86,혼잡,만차,만차
뚝섬4주차장,678,66117,2022-09-07,136,2022,9,7,2,0,청담대교,2022,184.46,273.04,220.5,17988.114778761064,26626.232566371684,21502.652654867255,66324.34,만차,만차,만차
뚝섬4주차장,678,66117,2022-09-07,136,2022,9,7,2,0,영동대교,2022,131.24,282.02,264.74,12798.222831858408,27501.941504424776,25816.835663716818,66324.34,만차,만차,만차
뚝섬3주차장,425,32762,2022-09-07,112,2022,9,7,2,0,청담대교,2022,115.63,171.15,138.22,8913.576611764705,13193.450117647059,10654.973270588234,34124.94,보통,만차,만차
뚝섬3주차장,425,32762,2022-09-07,112,2022,9,7,2,0,영동대교,2022,82.27,176.78,165.95,6341.952329411764,13627.45025882353,12792.597411764704,34124.94,보통,만차,만차
뚝섬1주차장,173,8487,2022-09-06,67,2022,9,6,1,0,영동대교,2022,37.68,72.37,62.95,1848.498034682081,3550.31323699422,3088.1887283236997,11029.05,보통,만차,혼잡
뚝섬1주차장,173,8487,2022-09-06,67,2022,9,6,1,0,청담대교,2022,42.46,76.05,54.49,2082.994335260116,3730.8459537572253,2673.1597109826594,11029.05,보통,만차,혼잡
뚝섬2주차장,672,65320,2022-09-06,356,2022,9,6,1,0,영동대교,2022,146.35,281.13,244.52,14225.568452380952,27326.505357142858,23767.92619047619,64986.14,여유,보통,보통
뚝섬2주차장,672,65320,2022-09-06,356,2022,9,6,1,0,청담대교,2022,164.94,295.41,211.65,16032.560714285713,28714.55535714286,20572.88392857143,64986.14,여유,보통,보통
뚝섬3주차장,357,29950,2022-09-06,112,2022,9,6,1,0,영동대교,2022,77.75,149.35,129.9,6522.724089635854,12529.502801120447,10897.773109243699,30002.02,보통,만차,만차
뚝섬3주차장,357,29950,2022-09-06,112,2022,9,6,1,0,청담대교,2022,87.62,156.94,112.44,7350.753501400561,13166.254901960783,9432.991596638654,30002.02,보통,만차,만차
뚝섬4주차장,617,52398,2022-09-06,136,2022,9,6,1,0,영동대교,2022,134.38,258.12,224.51,11411.878640540672,21920.182428161617,19065.938931297707,54846.95,만차,만차,만차
뚝섬4주차장,617,52398,2022-09-06,136,2022,9,6,1,0,청담대교,2022,151.44,271.24,194.32,12860.864051863857,23034.738282009726,16502.397666126417,54846.95,만차,만차,만차
뚝섬1주차장,63,5985,2022-09-05,67,2022,9,5,0,0,영동대교,2022,13.44,27.57,21.98,1277.002698841086,2619.5658040958883,2088.431497063026,7932.73,여유,여유,여유
뚝섬1주차장,63,5985,2022-09-05,67,2022,9,5,0,0,청담대교,2022,18.42,26.72,17.87,1749.6222821774322,2537.997143310585,1697.380574511982,7932.73,여유,여유,여유
뚝섬2주차장,197,40841,2022-09-05,356,2022,9,5,0,0,영동대교,2022,42.04,86.22,68.74,8715.510862944162,17874.675228426397,14250.813908629441,44394.98,여유,여유,여유
뚝섬2주차장,197,40841,2022-09-05,356,2022,9,5,0,0,청담대교,2022,57.59,83.55,55.87,11938.648748794478,17320.265722552154,11582.085528653368,44394.98,여유,여유,여유
뚝섬4주차장,185,21696,2022-09-05,136,2022,9,5,0,0,영동대교,2022,39.48,80.96,64.56,4630.043675675675,9494.638702702703,7571.317621621622,25242.06,여유,보통,여유
뚝섬4주차장,185,21696,2022-09-05,136,2022,9,5,0,0,청담대교,2022,54.08,78.46,52.46,6342.26854054054,9201.449513513513,6152.281945945946,25242.06,여유,보통,여유
뚝섬3주차장,86,7027,2022-09-05,112,2022,9,5,0,0,영동대교,2022,18.35,37.64,30.01,1499.3656976744187,3075.5381395348836,2452.0961627906977,18485.87,여유,보통,여유
뚝섬3주차장,86,7027,2022-09-05,112,2022,9,5,0,0,청담대교,2022,25.14,36.47,24.39,2054.1718604651164,2979.9382558139537,1992.8898837209304,18485.87,여유,보통,여유
뚝섬2주차장,512,50986,2022-09-04,356,2022,9,4,6,1,영동대교,2022,94.44,244.28,173.28,9404.52703125,24325.89859375,17255.574375,105060.22,여유,혼잡,보통
뚝섬2주차장,512,50986,2022-09-04,356,2022,9,4,6,1,청담대교,2022,113.9,233.83,164.27,11342.393359375,23285.2663671875,16358.340273437501,105060.22,여유,혼잡,보통
뚝섬3주차장,295,23597,2022-09-04,112,2022,9,4,6,1,영동대교,2022,54.41,140.75,99.84,4352.246677966102,11258.568644067796,7986.184677966103,35369.62,보통,만차,혼잡
뚝섬3주차장,295,23597,2022-09-04,112,2022,9,4,6,1,청담대교,2022,65.62,134.73,94.65,5248.932677966101,10777.029864406779,7571.037457627119,35369.62,보통,만차,혼잡
뚝섬1주차장,193,15435,2022-09-04,67,2022,9,4,6,1,영동대교,2022,35.6,92.08,65.32,2847.077720207254,7364.014507772021,5223.907772020724,19091.07,보통,만차,혼잡
뚝섬1주차장,193,15435,2022-09-04,67,2022,9,4,6,1,청담대교,2022,42.93,88.14,61.92,3433.4657236126222,7049.281828073993,4952.252448313385,19091.07,보통,만차,혼잡
뚝섬4주차장,514,44019,2022-09-04,136,2022,9,4,6,1,영동대교,2022,94.81,245.23,173.96,8119.535778210116,21001.51628404669,14897.947937743193,62890.25,혼잡,만차,만차
뚝섬4주차장,514,44019,2022-09-04,136,2022,9,4,6,1,청담대교,2022,114.34,234.75,164.91,9792.086498054476,20104.00826848249,14122.905233463034,62890.25,혼잡,만차,만차
뚝섬1주차장,942,47060,2022-09-03,67,2022,9,3,5,1,영동대교,2022,196.57,423.32,322.12,9820.048831753378,21147.800129510302,16092.151038736318,45642.53,만차,만차,만차
뚝섬1주차장,942,47060,2022-09-03,67,2022,9,3,5,1,청담대교,2022,243.74,377.29,320.96,12176.779371330907,18848.679285342732,16034.541343326362,45642.53,만차,만차,만차
뚝섬2주차장,1860,222053,2022-09-03,356,2022,9,3,5,1,영동대교,2022,388.12,835.85,636.02,46335.30844789488,99787.09565642825,75930.59589567686,202030.37,만차,만차,만차
뚝섬2주차장,1860,222053,2022-09-03,356,2022,9,3,5,1,청담대교,2022,481.27,744.98,633.75,57455.616833333326,88938.19566666667,75659.1875,202030.37,만차,만차,만차
뚝섬4주차장,1023,108326,2022-09-03,136,2022,9,3,5,1,영동대교,2022,213.47,459.72,349.81,22604.44889540567,48679.98897360704,37041.56213098729,105356.18,만차,만차,만차
뚝섬4주차장,1023,108326,2022-09-03,136,2022,9,3,5,1,청담대교,2022,264.7,409.74,348.56,28029.220136852393,43387.580879765395,36909.19898338221,105356.18,만차,만차,만차
뚝섬3주차장,861,96996,2022-09-03,112,2022,9,3,5,1,영동대교,2022,179.66,386.92,294.42,20239.60668989547,43588.49282229965,33167.90048780488,90765.37,만차,만차,만차
뚝섬3주차장,861,96996,2022-09-03,112,2022,9,3,5,1,청담대교,2022,222.78,344.85,293.37,25097.29254355401,38849.094773519166,33049.61268292683,90765.37,만차,만차,만차
뚝섬4주차장,726,75525,2022-09-02,136,2022,9,2,4,0,영동대교,2022,155.54,325.8,244.66,16180.65909090909,33892.62396694215,25451.71694214876,75661.39,만차,만차,만차
뚝섬4주차장,726,75525,2022-09-02,136,2022,9,2,4,0,청담대교,2022,187.62,293.88,244.5,19517.907024793385,30572.020661157025,25435.072314049587,75661.39,만차,만차,만차
뚝섬3주차장,489,43904,2022-09-02,112,2022,9,2,4,0,영동대교,2022,104.76,219.44,164.79,9405.883637702203,19702.43514182294,14795.681220474855,45875.56,만차,만차,만차
뚝섬3주차장,489,43904,2022-09-02,112,2022,9,2,4,0,청담대교,2022,126.37,197.94,164.68,11346.138939446613,17772.05619746825,14785.804863085135,45875.56,만차,만차,만차
뚝섬1주차장,407,23558,2022-09-02,67,2022,9,2,4,0,영동대교,2022,87.2,182.65,137.16,5047.191960885482,10571.899216235473,7938.908822879044,17226.52,혼잡,만차,만차
뚝섬1주차장,407,23558,2022-09-02,67,2022,9,2,4,0,청담대교,2022,105.18,164.75,137.07,6088.03547911548,9536.070024570025,7933.894496314496,17226.52,혼잡,만차,만차
뚝섬2주차장,1229,122065,2022-09-02,356,2022,9,2,4,0,영동대교,2022,263.3,551.53,414.17,26151.110252237595,54778.28270951993,41135.60703824248,117522.59,보통,만차,만차
뚝섬2주차장,1229,122065,2022-09-02,356,2022,9,2,4,0,청담대교,2022,317.61,497.49,413.9,31545.211269324656,49410.99825061025,41108.79048006509,117522.59,보통,만차,만차
뚝섬2주차장,893,97481,2022-09-01,356,2022,9,1,3,0,영동대교,2022,184.54,384.43,324.03,20144.61784994401,41964.8609518477,35371.521198208284,94561.28,보통,만차,혼잡
뚝섬2주차장,893,97481,2022-09-01,356,2022,9,1,3,0,청담대교,2022,249.22,358.39,285.39,27205.16777155655,39122.3018924972,31153.530335946245,94561.28,보통,만차,혼잡
뚝섬4주차장,756,83500,2022-09-01,136,2022,9,1,3,0,영동대교,2022,156.23,325.45,274.32,17255.56216931217,35945.8664021164,30298.571428571424,82153.11,만차,만차,만차
뚝섬4주차장,756,83500,2022-09-01,136,2022,9,1,3,0,청담대교,2022,210.98,303.41,241.61,23302.685185185186,33511.554232804236,26685.760582010582,82153.11,만차,만차,만차
뚝섬1주차장,236,16547,2022-09-01,67,2022,9,1,3,0,영동대교,2022,48.77,101.6,85.63,3419.479618644068,7123.623728813559,6003.896652542373,16169.21,혼잡,만차,만차
뚝섬1주차장,236,16547,2022-09-01,67,2022,9,1,3,0,청담대교,2022,65.86,94.71,75.42,4617.9305055298955,6640.816856646467,5288.252637823636,16169.21,혼잡,만차,만차
뚝섬3주차장,468,39969,2022-09-01,112,2022,9,1,3,0,영동대교,2022,96.71,201.47,169.82,8259.405961538461,17206.312884615385,14503.281153846154,43387.11,혼잡,만차,만차
뚝섬3주차장,468,39969,2022-09-01,112,2022,9,1,3,0,청담대교,2022,130.61,187.82,149.57,11154.596346153849,16040.550384615384,12773.853269230769,43387.11,혼잡,만차,만차
뚝섬1주차장,213,12795,2022-08-31,67,2022,8,31,2,0,청담대교,2022,56.16,87.45,69.4,3373.396554152387,5252.911835125111,4168.6916107225015,12672.68,보통,만차,만차
뚝섬1주차장,213,12795,2022-08-31,67,2022,8,31,2,0,영동대교,2022,43.17,92.94,76.89,2593.2401408450705,5582.945070422535,4618.814788732395,12672.68,보통,만차,만차
뚝섬3주차장,392,33169,2022-08-31,112,2022,8,31,2,0,청담대교,2022,103.35,160.94,127.72,8744.716078671463,13617.557868421723,10806.726052906813,34085.51,보통,만차,만차
뚝섬3주차장,392,33169,2022-08-31,112,2022,8,31,2,0,영동대교,2022,79.44,171.04,141.51,6721.9708666037395,14472.88390009949,11974.145233296766,34085.51,보통,만차,만차
뚝섬2주차장,711,74442,2022-08-31,356,2022,8,31,2,0,청담대교,2022,187.45,291.9,231.65,19626.094092827003,30562.053164556957,24253.852742616036,74748.04,여유,혼잡,보통
뚝섬2주차장,711,74442,2022-08-31,356,2022,8,31,2,0,영동대교,2022,144.09,310.24,256.67,15086.283797468355,32482.25890295359,26873.457299578058,74748.04,여유,혼잡,보통
뚝섬4주차장,738,75852,2022-08-31,136,2022,8,31,2,0,청담대교,2022,194.57,302.98,240.44,19998.270491470073,31140.85415791542,24712.875350614508,72561.61,만차,만차,만차
뚝섬4주차장,738,75852,2022-08-31,136,2022,8,31,2,0,영동대교,2022,149.56,322.02,266.42,15371.849756097561,33097.37268292683,27382.77756097561,72561.61,만차,만차,만차
뚝섬4주차장,377,42206,2022-08-30,136,2022,8,30,1,0,청담대교,2022,100.77,150.81,125.42,11281.428700265253,16883.51952254642,14041.051777188328,52978.05,혼잡,만차,만차
뚝섬4주차장,377,42206,2022-08-30,136,2022,8,30,1,0,영동대교,2022,74.17,159.64,143.2,8303.278480676905,17871.58388371661,16031.137635606481,52978.05,혼잡,만차,만차
뚝섬1주차장,104,7023,2022-08-30,67,2022,8,30,1,0,청담대교,2022,27.8,41.6,34.6,1877.301923076923,2809.2000000000003,2336.4980769230774,9203.11,여유,보통,보통
뚝섬1주차장,104,7023,2022-08-30,67,2022,8,30,1,0,영동대교,2022,20.46,44.04,39.5,1381.6401923076924,2973.9703846153843,2667.389423076923,9203.11,여유,보통,보통
뚝섬3주차장,172,11698,2022-08-30,112,2022,8,30,1,0,청담대교,2022,45.98,68.81,57.22,3126.9928492529507,4679.608046043835,3891.3991047032155,15743.34,여유,보통,보통
뚝섬3주차장,172,11698,2022-08-30,112,2022,8,30,1,0,영동대교,2022,33.84,72.83,65.33,2301.513488372093,4953.286860465117,4443.19965116279,15743.34,여유,보통,보통
뚝섬2주차장,369,50406,2022-08-30,356,2022,8,30,1,0,청담대교,2022,98.63,147.61,122.75,13473.383506328084,20164.31247459281,16768.304019079107,54389.8,여유,여유,여유
뚝섬2주차장,369,50406,2022-08-30,356,2022,8,30,1,0,영동대교,2022,72.59,156.25,140.16,9915.912032520326,21344.00406504065,19146.083902439022,54389.8,여유,여유,여유
뚝섬2주차장,634,72045,2022-08-29,356,2022,8,29,0,0,영동대교,2022,121.66,272.05,240.29,13824.912776025236,30914.577681388015,27305.50954258675,71471.82,여유,보통,보통
뚝섬2주차장,634,72045,2022-08-29,356,2022,8,29,0,0,청담대교,2022,162.11,265.5,206.4,18421.184129587862,30169.788331414333,23454.02753899781,71471.82,여유,보통,보통
뚝섬1주차장,199,14034,2022-08-29,67,2022,8,29,0,0,영동대교,2022,38.19,85.39,75.42,2693.258592964824,6021.9259296482405,5318.8154773869355,12369.18,보통,만차,만차
뚝섬1주차장,199,14034,2022-08-29,67,2022,8,29,0,0,청담대교,2022,50.88,83.33,64.78,3588.3708729081864,5876.944670586461,4568.6844565053525,12369.18,보통,만차,만차
뚝섬4주차장,654,57785,2022-08-29,136,2022,8,29,0,0,영동대교,2022,125.5,280.64,247.87,11088.542224125013,24795.924221342182,21900.533554532805,57649.77,만차,만차,만차
뚝섬4주차장,654,57785,2022-08-29,136,2022,8,29,0,0,청담대교,2022,167.22,273.87,212.91,14774.935321100917,24198.13142201835,18811.933256880733,57649.77,만차,만차,만차
뚝섬3주차장,298,21747,2022-08-29,112,2022,8,29,0,0,영동대교,2022,57.18,127.87,112.94,4172.936877076411,9331.819490586931,8242.243632336655,21358.23,보통,만차,혼잡
뚝섬3주차장,298,21747,2022-08-29,112,2022,8,29,0,0,청담대교,2022,76.2,124.79,97.01,5560.810067114094,9106.738691275168,7079.451241610738,21358.23,보통,만차,혼잡
뚝섬2주차장,1809,238992,2022-08-28,356,2022,8,28,6,1,영동대교,2022,327.08,853.08,628.84,43211.44464344942,112702.76139303483,83077.79396351575,233811.74,만차,만차,만차
뚝섬2주차장,1809,238992,2022-08-28,356,2022,8,28,6,1,청담대교,2022,397.83,785.31,625.85,52558.713624729826,103750.05252654797,82683.23384872223,233811.74,만차,만차,만차
뚝섬4주차장,1046,109391,2022-08-28,136,2022,8,28,6,1,영동대교,2022,189.12,493.27,363.61,19778.22745697897,51586.327504780114,38026.44503824092,101426.11,만차,만차,만차
뚝섬4주차장,1046,109391,2022-08-28,136,2022,8,28,6,1,청담대교,2022,230.03,454.08,361.88,24056.83776135527,47488.279314333784,37845.882924310936,101426.11,만차,만차,만차
뚝섬3주차장,928,101654,2022-08-28,112,2022,8,28,6,1,영동대교,2022,167.79,437.62,322.59,18379.875711206896,47937.30978448276,35336.81450431034,102048.85,만차,만차,만차
뚝섬3주차장,928,101654,2022-08-28,112,2022,8,28,6,1,청담대교,2022,204.08,402.86,321.06,22355.116724137933,44129.66642241379,35169.21685344828,102048.85,만차,만차,만차
뚝섬1주차장,756,48919,2022-08-28,67,2022,8,28,6,1,영동대교,2022,136.69,356.51,262.8,8844.89167989418,23068.93212962963,17005.17619047619,46849.86,만차,만차,만차
뚝섬1주차장,756,48919,2022-08-28,67,2022,8,28,6,1,청담대교,2022,166.26,328.19,261.55,10758.297539682539,21236.41085978836,16924.2916005291,46849.86,만차,만차,만차
뚝섬4주차장,972,100339,2022-08-27,136,2022,8,27,5,1,청담대교,2022,266.49,386.31,319.19,27509.892190248873,39878.96901202687,32950.138797724256,96118.47,만차,만차,만차
뚝섬4주차장,972,100339,2022-08-27,136,2022,8,27,5,1,영동대교,2022,203.4,434.73,333.87,20996.864814814813,44876.9274382716,34465.207746913584,96118.47,만차,만차,만차
뚝섬3주차장,981,94616,2022-08-27,112,2022,8,27,5,1,청담대교,2022,268.96,389.89,322.15,25940.794454638122,37604.31420998981,31070.891335372075,92447.06,만차,만차,만차
뚝섬3주차장,981,94616,2022-08-27,112,2022,8,27,5,1,영동대교,2022,205.29,438.75,336.96,19799.917064220183,42316.788990825684,32499.293944954126,92447.06,만차,만차,만차
뚝섬1주차장,760,50754,2022-08-27,67,2022,8,27,5,1,청담대교,2022,208.37,302.06,249.57,13915.277605263156,20172.043736842108,16666.678657894736,48118.69,만차,만차,만차
뚝섬1주차장,760,50754,2022-08-27,67,2022,8,27,5,1,영동대교,2022,159.04,339.91,261.05,10620.942315789474,22699.7265,17433.331184210525,48118.69,만차,만차,만차
